66,Paid,3/14/2019 4:05,1,80,huntercoit@gmail.com
67,Paid,3/15/2019 4:05,1,118,savannapohlmann@gmail.com
68,Paid,3/16/2019 4:05,1,58,eulahagbayani@gmail.com
69,Paid,3/17/2019 4:05,1,54,chelsielichtenberger@gmail.com
70,Paid,3/18/2019 4:05,1,116,gertruddaley@gmail.com
71,Paid,3/19/2019 4:05,1,24,donnwimberley@gmail.com
72,Paid,3/20/2019 4:05,1,25,crissykeyes@gmail.com
73,Paid,3/21/2019 4:05,1,65,maudieedney@gmail.com
74,Paid,3/22/2019 4:05,1,91,detrabright@gmail.com
75,Paid,3/23/2019 4:05,1,11,sungstops@gmail.com
76,Paid,3/24/2019 4:05,1,118,lucilehensler@gmail.com
77,Paid,3/25/2019 4:05,1,15,chuckcasteel@gmail.com
78,Paid,3/26/2019 4:05,1,81,althadelillo@gmail.com
79,Paid,3/27/2019 4:05,1,36,toshikocockrill@gmail.com
80,Paid,3/28/2019 4:05,1,36,aaronbulow@gmail.com
81,Paid,3/29/2019 4:05,1,29,ralphsitu@gmail.com
82,Paid,3/30/2019 4:05,1,67,domenicarevard@gmail.com
83,Paid,3/31/2019 4:05,1,119,dixiesweeney@gmail.com
84,Paid,4/1/2019 4:05,1,56,ignaciosnow@gmail.com
85,Paid,4/2/2019 4:05,1,66,lilliewrona@gmail.com
86,Paid,4/3/2019 4:05,1,53,lisadexter@gmail.com
87,Paid,4/4/2019 4:05,1,84,arlettakepler@gmail.com
88,Paid,4/5/2019 4:05,1,42,kenyettabarrentine@gmail.com
89,Paid,4/6/2019 4:05,1,81,deliaseabrook@gmail.com
90,Paid,4/7/2019 4:05,1,91,santoseager@gmail.com
91,Paid,4/8/2019 4:05,1,2,stephniesoldner@gmail.com
92,Paid,4/9/2019 4:05,1,59,noahbaize@gmail.com
93,Paid,4/10/2019 4:05,1,77,christophercano@gmail.com
94,Paid,4/11/2019 4:05,1,53,karlabarbosa@gmail.com
95,Paid,4/12/2019 4:05,1,4,fernandebergfeld@gmail.com
96,Paid,4/13/2019 4:05,1,53,tamlo@gmail.com
97,Paid,4/14/2019 4:05,1,53,karissaemery@gmail.com
98,Paid,4/15/2019 4:05,1,84,judyprime@gmail.com
99,Paid,4/16/2019 4:05,1,110,berenicegrindstaff@gmail.com
100,Paid,4/17/2019 4:05,1,76,pegbrenes@gmail.com
101,Paid,4/18/2019 4:05,1,52,jessiefralick@gmail.com
102,Paid,4/19/2019 4:05,1,84,reggielightsey@gmail.com
103,Paid,4/20/2019 4:05,1,103,peggierady@gmail.com
104,Paid,4/21/2019 4:05,1,12,ivanamarkel@gmail.com
105,Paid,4/22/2019 4:05,1,95,marcelenepinson@gmail.com
106,Paid,4/23/2019 4:05,1,102,florenegreenhill@gmail.com
107,Paid,4/24/2019 4:05,1,18,nichollegreene@gmail.com
108,Paid,4/25/2019 4:05,1,102,lonnamckillip@gmail.com
109,Paid,4/26/2019 4:05,1,90,eulajenny@gmail.com
110,Paid,4/27/2019 4:05,1,119,maurotheis@gmail.com
111,Paid,4/28/2019 4:05,1,29,helgamauro@gmail.com
112,Paid,4/29/2019 4:05,1,80,allegrahuntsman@gmail.com
113,Paid,4/30/2019 4:05,1,94,robbychavera@gmail.com
114,Paid,5/1/2019 4:05,1,84,teenatwining@gmail.com
115,Paid,5/2/2019 4:05,1,33,solangeflorence@gmail.com
116,Paid,5/3/2019 4:05,1,38,eldonjester@gmail.com
117,Paid,5/4/2019 4:05,1,80,genasoriano@gmail.com
118,Paid,5/5/2019 4:05,1,81,maritacarrington@gmail.com
119,Paid,5/6/2019 4:05,1,56,karlynpion@gmail.com
120,Paid,5/7/2019 4:05,1,116,hillarycave@gmail.com
121,Paid,5/8/2019 4:05,1,25,lieselottemckechnie@gmail.com
122,Paid,5/9/2019 4:05,1,26,missyczerwinski@gmail.com
123,Paid,5/10/2019 4:05,1,10,dustinaumann@gmail.com
124,Paid,5/11/2019 4:05,1,72,rosalvafuhr@gmail.com
125,Paid,5/12/2019 4:05,1,79,cammiezamzow@gmail.com
126,Paid,5/13/2019 4:05,1,75,joesphvaltierra@gmail.com
127,Paid,5/14/2019 4:05,1,89,ladawnphinney@gmail.com
128,Paid,5/15/2019 4:05,1,85,narcisakrebbs@gmail.com
129,Paid,5/16/2019 4:05,1,22,ilanasteffan@gmail.com
130,Paid,5/17/2019 4:05,1,69,lorrettalove@gmail.com
131,Paid,5/18/2019 4:05,1,85,tashinamenefee@gmail.com
132,Paid,5/19/2019 4:05,1,105,elviraguillotte@gmail.com
133,Paid,5/20/2019 4:05,1,44,loreleisauseda@gmail.com
134,Paid,5/21/2019 4:05,1,11,melvinaborden@gmail.com
135,Paid,5/22/2019 4:05,1,14,glennissalzano@gmail.com
136,Paid,5/23/2019 4:05,1,73,dulciejohansson@gmail.com
137,Paid,5/24/2019 4:05,1,63,lucipoisson@gmail.com
138,Paid,5/25/2019 4:05,1,8,vivianarosner@gmail.com
139,Paid,5/26/2019 4:05,1,45,thomasinechappelle@gmail.com
140,Paid,5/27/2019 4:05,1,56,simonnapper@gmail.com
141,Paid,5/28/2019 4:05,1,4,kristofercomstock@gmail.com
142,Paid,5/29/2019 4:05,1,55,keniahellickson@gmail.com
143,Paid,5/30/2019 4:05,1,108,maricatorgersen@gmail.com
144,Paid,5/31/2019 4:05,1,5,goldiegrissett@gmail.com
145,Paid,6/1/2019 4:05,1,79,gertiecornell@gmail.com
146,Paid,6/2/2019 4:05,1,105,monethenriques@gmail.com
147,Paid,6/3/2019 4:05,1,58,jonieasaro@gmail.com
148,Paid,6/4/2019 4:05,1,42,roselineleroux@gmail.com
149,Paid,6/5/2019 4:05,1,111,racquelmcfatridge@gmail.com
150,Paid,6/6/2019 4:05,1,80,edagathers@gmail.com
151,Paid,6/7/2019 4:05,1,118,audrymatsuo@gmail.com
152,Paid,6/8/2019 4:05,1,46,wanetastefaniak@gmail.com
153,Paid,6/9/2019 4:05,1,82,bettyannruane@gmail.com
154,Paid,6/10/2019 4:05,1,91,jacalynhevey@gmail.com
155,Paid,6/11/2019 4:05,1,43,siumcnichols@gmail.com
156,Paid,6/12/2019 4:05,1,26,candipantano@gmail.com
157,Paid,6/13/2019 4:05,1,46,edrisfriddle@gmail.com
158,Paid,6/14/2019 4:05,1,109,ethelenemarine@gmail.com
159,Paid,6/15/2019 4:05,1,91,astridhilger@gmail.com
160,Paid,6/16/2019 4:05,1,116,kendrickfortune@gmail.com
161,Paid,6/17/2019 4:05,1,36,shavonglass@gmail.com
162,Paid,6/18/2019 4:05,1,108,monicawadley@gmail.com
163,Paid,6/19/2019 4:05,1,74,aleidamosely@gmail.com
164,Paid,6/20/2019 4:05,1,9,aidasamora@gmail.com
165,Paid,6/21/2019 4:05,1,2,adellagivan@gmail.com
166,Paid,6/22/2019 4:05,1,113,cindiepurcell@gmail.com
167,Paid,6/23/2019 4:05,1,87,nicollecutchin@gmail.com
168,Paid,6/24/2019 4:05,1,57,evelyneouzts@gmail.com
169,Paid,6/25/2019 4:05,1,53,drucillatezeno@gmail.com
170,Paid,6/26/2019 4:05,1,81,oliviabracco@gmail.com
171,Paid,6/27/2019 4:05,1,24,nenitaqualls@gmail.com
172,Paid,6/28/2019 4:05,1,99,alizaramsay@gmail.com
173,Paid,6/29/2019 4:05,1,105,arlindaprovost@gmail.com
174,Paid,6/30/2019 4:05,1,12,ferminagero@gmail.com
175,Paid,7/1/2019 4:05,1,101,brentmcmillin@gmail.com
176,Paid,7/2/2019 4:05,1,102,gradyrakes@gmail.com
177,Paid,7/3/2019 4:05,1,67,laurendurrah@gmail.com
178,Paid,7/4/2019 4:05,1,102,solomonlintner@gmail.com
179,Paid,7/5/2019 4:05,1,72,mohammedbriley@gmail.com
180,Paid,7/6/2019 4:05,1,118,venussilsby@gmail.com
181,Paid,7/7/2019 4:05,1,86,borisruddell@gmail.com
182,Paid,7/8/2019 4:05,1,91,delorsebroach@gmail.com
183,Paid,7/9/2019 4:05,1,45,ebonimallari@gmail.com
184,Paid,7/10/2019 4:05,1,53,sudiecoppinger@gmail.com
185,Paid,7/11/2019 4:05,1,116,latiaswanner@gmail.com
186,Paid,7/12/2019 4:05,1,23,isiahwarburton@gmail.com
187,Paid,7/13/2019 4:05,1,68,rosendoquattlebaum@gmail.com
188,Paid,7/14/2019 4:05,1,82,lesliebove@gmail.com
189,Paid,7/15/2019 4:05,1,65,ralphault@gmail.com
190,Paid,7/16/2019 4:05,1,82,rosalbasteinke@gmail.com
191,Paid,7/17/2019 4:05,1,13,minnatoupin@gmail.com
192,Paid,7/18/2019 4:05,1,117,rociodecuir@gmail.com
193,Paid,7/19/2019 4:05,1,38,mercedesgrisby@gmail.com
194,Paid,7/20/2019 4:05,1,94,luciennagler@gmail.com
195,Paid,7/21/2019 4:05,1,63,thugoode@gmail.com
196,Paid,7/22/2019 4:05,1,59,celinaritz@gmail.com
197,Paid,7/23/2019 4:05,1,44,shenitadelaughter@gmail.com
198,Paid,7/24/2019 4:05,1,3,allineheim@gmail.com
199,Paid,7/25/2019 4:05,1,52,connieholtman@gmail.com
200,Paid,7/26/2019 4:05,1,18,adrienescheetz@gmail.com
201,Paid,7/27/2019 4:05,1,82,rosalbaprall@gmail.com
202,Paid,7/28/2019 4:05,1,88,catheyrottman@gmail.com
203,Paid,7/29/2019 4:05,1,118,sautekulve@gmail.com
204,Paid,7/30/2019 4:05,1,86,ladonnahunkins@gmail.com
205,Paid,7/31/2019 4:05,1,20,ardislindblom@gmail.com
206,Paid,8/1/2019 4:05,1,7,rosemaryplatter@gmail.com
207,Paid,8/2/2019 4:05,1,67,assuntadendy@gmail.com
208,Paid,8/3/2019 4:05,1,41,deanmartins@gmail.com
209,Paid,8/4/2019 4:05,1,54,reneehauptman@gmail.com
210,Paid,8/5/2019 4:05,1,26,owenchatmon@gmail.com
211,Paid,8/6/2019 4:05,1,97,roselinegibb@gmail.com
212,Paid,8/7/2019 4:05,1,62,juliafontenot@gmail.com
213,Paid,8/8/2019 4:05,1,66,lakeishakeeling@gmail.com
214,Paid,8/9/2019 4:05,1,20,jolinemattern@gmail.com
215,Paid,8/10/2019 4:05,1,38,thomasenaschueler@gmail.com
216,Paid,8/11/2019 4:05,1,76,raquelgleason@gmail.com
217,Paid,8/12/2019 4:05,1,36,saranpickard@gmail.com
218,Paid,8/13/2019 4:05,1,31,martinplate@gmail.com
219,Paid,8/14/2019 4:05,1,64,michalbickley@gmail.com
220,Paid,8/15/2019 4:05,1,106,dottynickens@gmail.com
221,Paid,8/16/2019 4:05,1,107,waldorhames@gmail.com
222,Paid,8/17/2019 4:05,1,21,shaniruf@gmail.com
223,Paid,8/18/2019 4:05,1,19,chetcave@gmail.com
224,Paid,8/19/2019 4:05,1,36,willisaccardo@gmail.com
225,Paid,8/20/2019 4:05,1,43,sandivillanveva@gmail.com
226,Paid,8/21/2019 4:05,1,22,carlynfasano@gmail.com
227,Paid,8/22/2019 4:05,1,29,jacksongrasser@gmail.com
228,Paid,8/23/2019 4:05,1,24,cirasereno@gmail.com
229,Paid,8/24/2019 4:05,1,109,rhondabartz@gmail.com
230,Paid,8/25/2019 4:05,1,103,patmarton@gmail.com
231,Paid,8/26/2019 4:05,1,19,bellkoester@gmail.com
232,Paid,8/27/2019 4:05,1,40,mauritatelfer@gmail.com
233,Paid,8/28/2019 4:05,1,96,rosaleechampney@gmail.com
234,Paid,8/29/2019 4:05,1,81,kalaleavitt@gmail.com
235,Paid,8/30/2019 4:05,1,13,mitsukobeier@gmail.com
236,Paid,8/31/2019 4:05,1,41,paolatrew@gmail.com
237,Paid,9/1/2019 4:05,1,84,jeramyspurr@gmail.com
238,Paid,9/2/2019 4:05,1,90,arlindacusson@gmail.com
239,Paid,9/3/2019 4:05,1,65,louissandoval@gmail.com
240,Paid,9/4/2019 4:05,1,45,amaliazigler@gmail.com
241,Paid,9/5/2019 4:05,1,28,venniebernal@gmail.com
242,Paid,9/6/2019 4:05,1,9,kerencollingsworth@gmail.com
243,Paid,9/7/2019 4:05,1,72,abramkulp@gmail.com
244,Paid,9/8/2019 4:05,1,65,breanapasha@gmail.com
245,Paid,9/9/2019 4:05,1,77,tamarbundy@gmail.com
246,Paid,9/10/2019 4:05,1,53,matildalinville@gmail.com
247,Paid,9/11/2019 4:05,1,94,sherrileason@gmail.com
248,Paid,9/12/2019 4:05,1,47,charissamoreton@gmail.com
249,Paid,9/13/2019 4:05,1,90,rolandohoehn@gmail.com
250,Paid,9/14/2019 4:05,1,4,mimistelle@gmail.com
251,Paid,9/15/2019 4:05,1,95,louannimperato@gmail.com
252,Paid,9/16/2019 4:05,1,102,jackelinehaberle@gmail.com
253,Paid,9/17/2019 4:05,1,14,josphinechavis@gmail.com
254,Paid,9/18/2019 4:05,1,111,kenyabenedetti@gmail.com
255,Paid,9/19/2019 4:05,1,2,simonwedel@gmail.com
256,Paid,9/20/2019 4:05,1,44,kelvinmcnutt@gmail.com
257,Paid,9/21/2019 4:05,1,88,sharonpatten@gmail.com
258,Paid,9/22/2019 4:05,1,36,valeriaastle@gmail.com
259,Paid,9/23/2019 4:05,1,81,leolaminard@gmail.com
260,Paid,9/24/2019 4:05,1,102,hyunmurton@gmail.com
261,Paid,9/25/2019 4:05,1,45,donnypauling@gmail.com
262,Paid,9/26/2019 4:05,1,20,goldenbaltimore@gmail.com
263,Paid,9/27/2019 4:05,1,10,kileykesner@gmail.com
264,Paid,9/28/2019 4:05,1,92,kittydiederich@gmail.com
265,Paid,9/29/2019 4:05,1,75,derrickcoby@gmail.com
266,Paid,9/30/2019 4:05,1,62,johnniemongold@gmail.com
267,Paid,10/1/2019 4:05,1,6,robbiesquillante@gmail.com
268,Paid,10/2/2019 4:05,1,72,lanitamonk@gmail.com
269,Paid,10/3/2019 4:05,1,71,talithaedie@gmail.com
270,Paid,10/4/2019 4:05,1,29,aminasaiki@gmail.com
271,Paid,10/5/2019 4:05,1,71,brainwierenga@gmail.com
272,Paid,10/6/2019 4:05,1,74,johnnaklotz@gmail.com
273,Paid,10/7/2019 4:05,1,13,kathrinvento@gmail.com
274,Paid,10/8/2019 4:05,1,80,hiedisauseda@gmail.com
275,Paid,10/9/2019 4:05,1,13,elnalisowski@gmail.com
276,Paid,10/10/2019 4:05,1,22,oraholter@gmail.com
277,Paid,10/11/2019 4:05,1,100,royalallard@gmail.com
278,Paid,10/12/2019 4:05,1,4,bethaniefriedrichs@gmail.com
279,Paid,10/13/2019 4:05,1,56,heidimilot@gmail.com
280,Paid,10/14/2019 4:05,1,30,leonmcarthur@gmail.com
281,Paid,10/15/2019 4:05,1,29,holliperl@gmail.com
282,Paid,10/16/2019 4:05,1,103,amiedrescher@gmail.com
283,Paid,10/17/2019 4:05,1,106,lucarwell@gmail.com
284,Paid,10/18/2019 4:05,1,48,stefaniehellickson@gmail.com
285,Paid,10/19/2019 4:05,1,83,celestapurdom@gmail.com
286,Paid,10/20/2019 4:05,1,95,dellhenson@gmail.com
287,Paid,10/21/2019 4:05,1,53,sonkelton@gmail.com
288,Paid,10/22/2019 4:05,1,19,alanaheroux@gmail.com
289,Paid,10/23/2019 4:05,1,92,karleenrolan@gmail.com
290,Paid,10/24/2019 4:05,1,95,chunrodger@gmail.com
291,Paid,10/25/2019 4:05,1,101,gemmabozek@gmail.com
292,Paid,10/26/2019 4:05,1,52,isrealderby@gmail.com
293,Paid,10/27/2019 4:05,1,106,gregoriofinlay@gmail.com
294,Paid,10/28/2019 4:05,1,23,celestinakoen@gmail.com
295,Paid,10/29/2019 4:05,1,82,madalynstrang@gmail.com
296,Paid,10/30/2019 4:05,1,49,brittlauritsen@gmail.com
297,Paid,10/31/2019 4:05,1,39,staciashams@gmail.com
298,Paid,11/1/2019 4:05,1,10,soniavermillion@gmail.com
299,Paid,11/2/2019 4:05,1,98,dixieahumada@gmail.com
300,Paid,11/3/2019 4:05,1,3,marjoryruble@gmail.com
301,Paid,11/4/2019 4:05,1,46,hungyoshida@gmail.com
302,Paid,11/5/2019 4:05,1,54,kimberysimental@gmail.com
303,Paid,11/6/2019 4:05,1,76,moracockrum@gmail.com
304,Paid,11/7/2019 4:05,1,34,rhettshadrick@gmail.com
305,Paid,11/8/2019 4:05,1,62,merlynoatis@gmail.com
306,Paid,11/9/2019 4:05,1,73,zandraortegon@gmail.com
307,Paid,11/10/2019 4:05,1,71,colettelamoreaux@gmail.com
308,Paid,11/11/2019 4:05,1,76,adelletrail@gmail.com
309,Paid,11/12/2019 4:05,1,95,kenasundberg@gmail.com
310,Paid,11/13/2019 4:05,1,44,fepinon@gmail.com
311,Paid,11/14/2019 4:05,1,35,yuboelter@gmail.com
312,Paid,11/15/2019 4:05,1,66,yongwesterman@gmail.com
313,Paid,11/16/2019 4:05,1,120,carmellacarmen@gmail.com
314,Paid,11/17/2019 4:05,1,22,giginottage@gmail.com
315,Paid,11/18/2019 4:05,1,48,freemanvaillancourt@gmail.com
316,Paid,11/19/2019 4:05,1,68,yolandopiller@gmail.com
317,Paid,11/20/2019 4:05,1,111,tammeralewandowski@gmail.com
318,Paid,11/21/2019 4:05,1,79,krystinnord@gmail.com
319,Paid,11/22/2019 4:05,1,112,elijahcreekmore@gmail.com
320,Paid,11/23/2019 4:05,1,70,mirnafamilia@gmail.com
321,Paid,11/24/2019 4:05,1,19,niaprater@gmail.com
322,Paid,11/25/2019 4:05,1,42,kennamuncy@gmail.com
323,Paid,11/26/2019 4:05,1,113,brigidafritz@gmail.com
324,Paid,11/27/2019 4:05,1,34,maryettaleath@gmail.com
325,Paid,11/28/2019 4:05,1,105,brianarawls@gmail.com
326,Paid,11/29/2019 4:05,1,50,alainevierra@gmail.com
327,Paid,11/30/2019 4:05,1,18,romonaeguia@gmail.com
328,Paid,12/1/2019 4:05,1,99,toricappelli@gmail.com
329,Paid,12/2/2019 4:05,1,88,dwightboydston@gmail.com
330,Paid,12/3/2019 4:05,1,32,victorcrompton@gmail.com
331,Paid,12/4/2019 4:05,1,74,jennettesimeon@gmail.com
332,Paid,12/5/2019 4:05,1,61,beatrizdolloff@gmail.com
333,Paid,12/6/2019 4:05,1,108,julianafolkers@gmail.com
334,Paid,12/7/2019 4:05,1,54,germainegarfinkel@gmail.com
335,Paid,12/8/2019 4:05,1,38,lesleescarborough@gmail.com
336,Paid,12/9/2019 4:05,1,73,lemuelhaefner@gmail.com
337,Paid,12/10/2019 4:05,1,98,karissapeirce@gmail.com
338,Paid,12/11/2019 4:05,1,49,berrymewborn@gmail.com
339,Paid,12/12/2019 4:05,1,2,alysebridge@gmail.com
340,Paid,12/13/2019 4:05,1,5,ninamillette@gmail.com
341,Paid,12/14/2019 4:05,1,33,leenadonaldson@gmail.com
342,Paid,12/15/2019 4:05,1,20,ardelledenver@gmail.com
343,Paid,12/16/2019 4:05,1,82,carylonleitch@gmail.com
344,Paid,12/17/2019 4:05,1,38,gaynellemcknight@gmail.com
345,Paid,12/18/2019 4:05,1,4,rachalevett@gmail.com
346,Paid,12/19/2019 4:05,1,67,honeygoines@gmail.com
347,Paid,12/20/2019 4:05,1,47,garretthelbig@gmail.com
348,Paid,12/21/2019 4:05,1,87,galabillips@gmail.com
349,Paid,12/22/2019 4:05,1,12,filomenadymond@gmail.com
350,Paid,12/23/2019 4:05,1,105,lashaundapett@gmail.com
351,Paid,12/24/2019 4:05,1,43,gilbertemcfadden@gmail.com
352,Paid,12/25/2019 4:05,1,23,phebevalasquez@gmail.com
353,Paid,12/26/2019 4:05,1,23,valrieschooler@gmail.com
354,Paid,12/27/2019 4:05,1,60,koripetrone@gmail.com
355,Paid,12/28/2019 4:05,1,8,rodgerhousand@gmail.com
356,Paid,12/29/2019 4:05,1,114,ruthannetienda@gmail.com
357,Paid,12/30/2019 4:05,1,26,melodeedemaio@gmail.com
358,Paid,12/31/2019 4:05,1,14,kemberlygrimaldi@gmail.com
359,Paid,1/1/2020 4:05,1,51,geniastalker@gmail.com
360,Paid,1/2/2020 4:05,1,40,roycelazo@gmail.com
361,Paid,1/3/2020 4:05,1,6,marlonoverturf@gmail.com
362,Paid,1/4/2020 4:05,1,37,carolyndraper@gmail.com
363,Paid,1/5/2020 4:05,1,9,cristinlyden@gmail.com
364,Paid,1/6/2020 4:05,1,73,kimitrotta@gmail.com
365,Paid,1/7/2020 4:05,1,40,shaneeaston@gmail.com
366,Paid,1/8/2020 4:05,1,48,meivallery@gmail.com
367,Paid,1/9/2020 4:05,1,75,anjawyatt@gmail.com
368,Paid,1/10/2020 4:05,1,106,carminehollar@gmail.com
369,Paid,1/11/2020 4:05,1,66,eloisevasko@gmail.com
370,Paid,1/12/2020 4:05,1,30,brandiebergeson@gmail.com
371,Paid,1/13/2020 4:05,1,103,hannamccurley@gmail.com
372,Paid,1/14/2020 4:05,1,36,darylroussel@gmail.com
373,Paid,1/15/2020 4:05,1,28,brittscheidler@gmail.com
374,Paid,1/16/2020 4:05,1,20,lucianatwyman@gmail.com
375,Paid,1/17/2020 4:05,1,65,carinaliebel@gmail.com
376,Paid,1/18/2020 4:05,1,3,ermelindapolinsky@gmail.com
377,Paid,1/19/2020 4:05,1,2,porterbiddy@gmail.com
378,Paid,1/20/2020 4:05,1,112,marielaarmstrong@gmail.com
379,Paid,1/21/2020 4:05,1,96,antoinegieseke@gmail.com
380,Paid,1/22/2020 4:05,1,79,florineguerra@gmail.com
381,Paid,1/23/2020 4:05,1,24,renettaseldon@gmail.com
382,Paid,1/24/2020 4:05,1,50,zoraidachadwell@gmail.com
383,Paid,1/25/2020 4:05,1,47,deltalathan@gmail.com
384,Paid,1/26/2020 4:05,1,3,shainarobison@gmail.com
385,Paid,1/27/2020 4:05,1,68,latonyagularte@gmail.com
386,Paid,1/28/2020 4:05,1,25,nedrapiercy@gmail.com
387,Paid,1/29/2020 4:05,1,101,floydhartline@gmail.com
388,Paid,1/30/2020 4:05,1,98,shondahein@gmail.com
389,Paid,1/31/2020 4:05,1,89,luisaschober@gmail.com
390,Paid,2/1/2020 4:05,1,105,latashadressler@gmail.com
391,Paid,2/2/2020 4:05,1,115,arleenjo@gmail.com
392,Paid,2/3/2020 4:05,1,26,sammiemao@gmail.com
393,Paid,2/4/2020 4:05,1,70,julenehighfill@gmail.com
394,Paid,2/5/2020 4:05,1,16,porfiriojanzen@gmail.com
395,Paid,2/6/2020 4:05,1,72,wilmaartz@gmail.com
396,Paid,2/7/2020 4:05,1,51,gradykenan@gmail.com
397,Paid,2/8/2020 4:05,1,61,ramonitamarmo@gmail.com
398,Paid,2/9/2020 4:05,1,10,freedagettings@gmail.com
399,Paid,2/10/2020 4:05,1,113,allankeleher@gmail.com
400,Paid,2/11/2020 4:05,1,93,lonankney@gmail.com
401,Paid,2/12/2020 4:05,1,35,alexandriacuyler@gmail.com
402,Paid,2/13/2020 4:05,1,50,roryberner@gmail.com
403,Paid,2/14/2020 4:05,1,115,blythesantacruz@gmail.com
404,Paid,2/15/2020 4:05,1,104,madresser@gmail.com
405,Paid,2/16/2020 4:05,1,109,lanerachal@gmail.com
406,Paid,2/17/2020 4:05,1,112,berenicefarnum@gmail.com
407,Paid,2/18/2020 4:05,1,28,antoineharpin@gmail.com
408,Paid,2/19/2020 4:05,1,55,renitaohman@gmail.com
409,Paid,2/20/2020 4:05,1,11,ezequieltarbell@gmail.com
410,Paid,2/21/2020 4:05,1,28,sharicecail@gmail.com
